t,I(t)
6078.0,9.79264487060532
6079.0,9.79567894494068
6080.0,9.798729700781408
6081.0,9.801694964508807
6082.0,9.804618350656265
6083.0,9.807459537271203
6084.0,9.810254768563556
6085.0,9.813022380604416
6086.0,9.815720504095808
6087.0,9.818356029636849
6088.0,9.820914418810492
6089.0,9.82344532012362
6090.0,9.825946178726438
6091.0,9.828379073108248
6092.0,9.83068839989545
6093.0,9.832848863920784
6094.0,9.834898037302649
6095.0,9.836778746790044
6096.0,9.838507837875659
6097.0,9.840156237571202
6098.0,9.841828594263486
6099.0,9.843484713300429
6100.0,9.84516030145233
6101.0,9.846821466030727
6102.0,9.848386258841893
6103.0,9.8498320180847
6104.0,9.851141793487072
6105.0,9.852196339628662
6106.0,9.853064273472551
6107.0,9.853662300254936
6108.0,9.85401481757075
6109.0,9.854059433603855
6110.0,9.853813583161097
6111.0,9.853259080803106
6112.0,9.852392847200187
6113.0,9.851208198004832
6114.0,9.84971863252685
6115.0,9.847961091084404
6116.0,9.845863388965874
6117.0,9.84351966246374
6118.0,9.840852451700588
6119.0,9.837831489148384
6120.0,9.83439427145637
6121.0,9.830615623652792
6122.0,9.826547888083919
6123.0,9.82222675420926
6124.0,9.81776800894354
6125.0,9.81331272042415
6126.0,9.808810276911494
6127.0,9.804235869943895
6128.0,9.79958968423461
6129.0,9.794917238799687
6130.0,9.790276138199722
6131.0,9.785644238985862
6132.0,9.78097977259182
6133.0,9.776340778685631
6134.0,9.771671565605708
6135.0,9.766922360743742
6136.0,9.762054712990757
6137.0,9.757058833839794
6138.0,9.751942931648166
6139.0,9.746740464187543
6140.0,9.741359197350514
6141.0,9.735895668021447
6142.0,9.730380465061145
6143.0,9.724916339541599
6144.0,9.719452900250735
6145.0,9.713968239104913
6146.0,9.708438138119586
6147.0,9.70289208717102
6148.0,9.697406170328383
6149.0,9.691934081799765
6150.0,9.686434454603143
6151.0,9.680840911404589
6152.0,9.675152868001877
6153.0,9.669223693188954
6154.0,9.663124353212194
6155.0,9.656878001739976
6156.0,9.650400102828206
6157.0,9.643691992950895
6158.0,9.636737724585945
6159.0,9.629434765035862
6160.0,9.621812064238396
6161.0,9.613959785434817
6162.0,9.605866443446136
6163.0,9.597552875735492
6164.0,9.58902867662664
6165.0,9.580299564125289
6166.0,9.571430461453899
6167.0,9.562467401835763
6168.0,9.55350171696685
6169.0,9.544603194174472
6170.0,9.535837642745983
6171.0,9.527228094277731
6172.0,9.518678147090693
6173.0,9.510208152221118
6174.0,9.501770776263331
6175.0,9.493381630317767
6176.0,9.485016685521856
6177.0,9.476669733866716
6178.0,9.468405538436146
6179.0,9.460229115326616
6180.0,9.452088538760968
6181.0,9.443943836424946
6182.0,9.435801117697597
6183.0,9.427672159723631
6184.0,9.419558752085434
6185.0,9.411436269703692
6186.0,9.403338128575108
6187.0,9.395276549388317
6188.0,9.38716277050883
6189.0,9.379011177527799
6190.0,9.370869585203096
6191.0,9.362782853839391
6192.0,9.354785186409442
6193.0,9.346919982313619
6194.0,9.339180717921446
6195.0,9.331483525829823
6196.0,9.323782056581376
6197.0,9.316117600739142
6198.0,9.308446750610562
6199.0,9.300711547830995
6200.0,9.29286095705552
6201.0,9.28491010419732
6202.0,9.276861228782744
6203.0,9.26871457409854
6204.0,9.260509158338335
6205.0,9.252264579641528
6206.0,9.24404431481802
6207.0,9.235845115185146
6208.0,9.22771260139524
6209.0,9.219678357308846
6210.0,9.21169275404176
6211.0,9.20381712209409
6212.0,9.196054098976314
6213.0,9.188391077473431
6214.0,9.18083814857559
6215.0,9.173406330928184
6216.0,9.166091557361533
6217.0,9.158875862859718
6218.0,9.15168866518851
6219.0,9.144601876061028
6220.0,9.137607114858676
6221.0,9.130679726772737
6222.0,9.123886542681253
6223.0,9.117236732045173
6224.0,9.11079063090359
6225.0,9.10447861242087
6226.0,9.098197820561763
6227.0,9.091985126652139
6228.0,9.085699580187576
6229.0,9.07940493533362
6230.0,9.072994485370836
6231.0,9.066523674353192
6232.0,9.0600478228055
6233.0,9.053492299258258
6234.0,9.046857454332077
6235.0,9.040101836308136
6236.0,9.03329023706064
6237.0,9.026421977833019
6238.0,9.019524376392946
6239.0,9.01263251845763
6240.0,9.005772322463962
6241.0,8.998875112411636
6242.0,8.991979685810785
6243.0,8.98506867360519
6244.0,8.978168851774706
6245.0,8.971331655166194
6246.0,8.964523298770157
6247.0,8.957766545348719
6248.0,8.951027113405178
6249.0,8.944297073068057
6250.0,8.937547686661352
6251.0,8.930813896941217
6252.0,8.924094589198962
6253.0,8.917491843665845
6254.0,8.911019450012308
6255.0,8.904639666428052
6256.0,8.898390750661987
6257.0,8.892208885975311
6258.0,8.886021333512893
6259.0,8.879796553913001
6260.0,8.87354600195014
6261.0,8.867270064015305
6262.0,8.861008452791857
6263.0,8.854894612059184
6264.0,8.849118865461252
6265.0,8.843630743029578
6266.0,8.838366048653157
6267.0,8.833202745731487
6268.0,8.82811242963334
6269.0,8.823089113658423
6270.0,8.818114881906808
6271.0,8.813212020792168
6272.0,8.808342540902554
6273.0,8.80367900569265
6274.0,8.799127111711949
6275.0,8.794772877787244
6276.0,8.790643488592405
6277.0,8.78676247815413
6278.0,8.783092119669018
6279.0,8.779543795960958
6280.0,8.776095967244153
6281.0,8.772719488526205
6282.0,8.769368286937121
6283.0,8.766153301775365
6284.0,8.763026742536162
6285.0,8.759880709394531
6286.0,8.756721022720328
6287.0,8.753591855497136
6288.0,8.750512123537035
6289.0,8.747461090928045
6290.0,8.744447674934136
6291.0,8.7414827741771
6292.0,8.73850940194716
6293.0,8.73546992748528
6294.0,8.732254980844157
6295.0,8.728916502595656
6296.0,8.72555492318227
6297.0,8.722165840410666
6298.0,8.718827545674095
6299.0,8.715576246407107
6300.0,8.712311367473195
6301.0,8.70894214468666
6302.0,8.705600614724094
6303.0,8.702290374964315
6304.0,8.698994524346146
6305.0,8.695709816876635
6306.0,8.692512000002939
6307.0,8.689383185068637
6308.0,8.686285236073013
6309.0,8.68318996252829
6310.0,8.680084800960472
6311.0,8.677126335066733
6312.0,8.674251141711654
6313.0,8.671403151608237
6314.0,8.66857848824109
6315.0,8.665799502898876
6316.0,8.663006553445372
6317.0,8.660212177533062
6318.0,8.657471811061622
6319.0,8.654841922947911
6320.0,8.652367612388359
6321.0,8.650010040469192
6322.0,8.647744572259873
6323.0,8.645553668226864
6324.0,8.64344948994864
6325.0,8.64138372438671
6326.0,8.639461823100323
6327.0,8.637752008172935
6328.0,8.636330167336004
6329.0,8.635215313210875
6330.0,8.634417474534953
6331.0,8.634026904538244
6332.0,8.634131444565956
6333.0,8.63460860528621
6334.0,8.635485373548084
6335.0,8.636653314869784
6336.0,8.638175809659414
6337.0,8.640015053650073
6338.0,8.642154467316013
6339.0,8.64455578276856
6340.0,8.647240765022396
6341.0,8.65017271607011
6342.0,8.65342200986228
6343.0,8.656973821414354
6344.0,8.660784909011298
6345.0,8.664791921564708
6346.0,8.668894151856108
6347.0,8.673055604969944
6348.0,8.677360650313245
6349.0,8.681773472558517
6350.0,8.686201276498942
6351.0,8.690659134218436
6352.0,8.695144027257129
6353.0,8.699574050654006
6354.0,8.703957174459584
6355.0,8.708328108829726
6356.0,8.712755888737647
6357.0,8.717182855585332
6358.0,8.721681337133438
6359.0,8.726207616639597
6360.0,8.730754925949386
6361.0,8.735286908548204
6362.0,8.739795355381373
6363.0,8.744285439747705
6364.0,8.748756849520742
6365.0,8.753268837348887
6366.0,8.757832416500067
6367.0,8.76249947532669
6368.0,8.767205191799203
6369.0,8.771982269962047
6370.0,8.77678809313678
6371.0,8.781626250161569
6372.0,8.786457607500992
6373.0,8.791168888847837
6374.0,8.795682225234348
6375.0,8.79997286263135
6376.0,8.80406775469672
6377.0,8.807907548500543
6378.0,8.81143568075149
6379.0,8.814649457881181
6380.0,8.817536771794755
6381.0,8.82016092129323
6382.0,8.822601588201803
6383.0,8.824983432797687
6384.0,8.827249589216711
6385.0,8.829443763293703
6386.0,8.831515267387744
6387.0,8.833385801682988
6388.0,8.835004278507286
6389.0,8.836344424377012
6390.0,8.837439537368825
6391.0,8.838267970266978
6392.0,8.838868907530841
6393.0,8.839327712266105
6394.0,8.839639378447762
6395.0,8.839856788719365
6396.0,8.840034016062852
6397.0,8.840115811475112
6398.0,8.840163490981666
6399.0,8.840154482334261
6400.0,8.840105064856504
6401.0,8.839993580190912
6402.0,8.839825697475524
6403.0,8.83961249038687
6404.0,8.839296407646355
6405.0,8.838852636272646
6406.0,8.838259761702545
6407.0,8.837462066489396
6408.0,8.836491063716236
6409.0,8.835333512769024
6410.0,8.83402793631335
6411.0,8.832541677964926
6412.0,8.830943811442049
6413.0,8.829337978575996
6414.0,8.827650594089706
6415.0,8.825855855569877
6416.0,8.823926882250444
6417.0,8.821787892504325
6418.0,8.81944759918683
6419.0,8.816974520745713
6420.0,8.814335552328489
6421.0,8.811508060068775
6422.0,8.808454924794209
6423.0,8.805338977070994
6424.0,8.802161979293587
6425.0,8.798887415495637
6426.0,8.7955666532126
6427.0,8.792185969443896
6428.0,8.78877503763108
6429.0,8.785271366687455
6430.0,8.781496494946085
6431.0,8.777432987031403
6432.0,8.77314898269091
6433.0,8.768616793641193
6434.0,8.763895063911413
6435.0,8.759115832042339
6436.0,8.75436176571183
6437.0,8.7496359094451
6438.0,8.745036896273868
6439.0,8.740614344852426
6440.0,8.736388843858451
6441.0,8.732328043294777
6442.0,8.728297068809509
6443.0,8.724292252114171
6444.0,8.720197441152914
6445.0,8.71612858178009
6446.0,8.712099193135462
6447.0,8.708077303822789
6448.0,8.704138335746816
6449.0,8.700229032110997
6450.0,8.6963725884017
6451.0,8.692634758375497
6452.0,8.68893425377853
6453.0,8.685259795882054
6454.0,8.681623309766797
6455.0,8.678005222648773
6456.0,8.674562492441515
6457.0,8.671269990891762
6458.0,8.668064650556811
6459.0,8.664972896337575
6460.0,8.661951425263702
6461.0,8.659057223054203
6462.0,8.656274410358147
6463.0,8.653519476193033
6464.0,8.650831478770664
6465.0,8.648178365703526
6466.0,8.64555041736547
6467.0,8.642868943082451
6468.0,8.640110237136009
6469.0,8.637231362371795
6470.0,8.634193125083835
6471.0,8.630970611643628
6472.0,8.627475707075826
6473.0,8.623803982651557
6474.0,8.619903450520656
6475.0,8.615958770589158
6476.0,8.611983303652778
6477.0,8.607931769725175
6478.0,8.603772738505695
6479.0,8.599527993668495
6480.0,8.595257848109194
6481.0,8.591042509129561
6482.0,8.586918328277797
6483.0,8.582974228666687
6484.0,8.579147615769545
6485.0,8.57550669177723
6486.0,8.572080328938055
6487.0,8.568886367359816
6488.0,8.565991124397252
6489.0,8.563476006449878
6490.0,8.561227282259361
6491.0,8.55923459322795
6492.0,8.55741209050777
6493.0,8.55576982838299
6494.0,8.554366580239734
6495.0,8.553200244248345
6496.0,8.552207278340626
6497.0,8.551312233141978
6498.0,8.550462462803551
6499.0,8.549633247148913
6500.0,8.548911291723668
6501.0,8.5482916038126
6502.0,8.54776892941059
6503.0,8.547373798145387
6504.0,8.547038268986233
6505.0,8.546758868877678
6506.0,8.546536551477427
6507.0,8.54637104632841
6508.0,8.546388328673101
6509.0,8.546544415774502
6510.0,8.54677242690489
6511.0,8.547059576812087
6512.0,8.547452350794075
6513.0,8.5480026753042
6514.0,8.54857397890055
6515.0,8.549239141760173
6516.0,8.549997861266414
6517.0,8.550788866276495
6518.0,8.551657304508403
6519.0,8.552623434117637
6520.0,8.553599481571009
6521.0,8.554551230444298
6522.0,8.555588385679751
6523.0,8.556701455862695
6524.0,8.557837611043837
6525.0,8.558963074307727
6526.0,8.560057630141737
6527.0,8.561032024918296
6528.0,8.561853392448029
6529.0,8.562525339542765
6530.0,8.563002723524097
6531.0,8.563322536794415
6532.0,8.56342580216182
6533.0,8.56329516769812
6534.0,8.562938430979264
6535.0,8.562408030604583
6536.0,8.561761504099591
6537.0,8.560980586993995
6538.0,8.560081895165291
6539.0,8.559115577843698
6540.0,8.558130116893265
6541.0,8.557144628665899
6542.0,8.55617664091339
6543.0,8.555295427921328
6544.0,8.554448179443687
6545.0,8.553556471286585
6546.0,8.552584108853354
6547.0,8.551436654352209
6548.0,8.550182308054545
6549.0,8.548843830280326
6550.0,8.547474214231032
6551.0,8.545978987872598
6552.0,8.544362231018493
6553.0,8.54257624531105
6554.0,8.540742681105957
6555.0,8.538750170859394
6556.0,8.53669300069166
6557.0,8.534512563052804
6558.0,8.53222490816159
6559.0,8.529939786762784
6560.0,8.527665530524388
6561.0,8.525279100287536
6562.0,8.522727917717997
6563.0,8.520042275343183
6564.0,8.517255472404674
6565.0,8.514375733124162
6566.0,8.511360638581722
6567.0,8.50814634064179
6568.0,8.504806737058681
6569.0,8.501368533182063
6570.0,8.497876054623328
6571.0,8.494361953645686
6572.0,8.490792836422234
6573.0,8.48721189693925
6574.0,8.48358486113098
6575.0,8.479960563492877
6576.0,8.47628162999329
6577.0,8.472567174369669
6578.0,8.468868683015687
6579.0,8.465166586407918
6580.0,8.46152541087294
6581.0,8.457939123848616
6582.0,8.454410892067184
6583.0,8.450970647905832
6584.0,8.447628780929623
6585.0,8.444338929322585
6586.0,8.44104240003693
6587.0,8.437727011555824
6588.0,8.434415888557178
6589.0,8.431189633223514
6590.0,8.4279872479607
6591.0,8.424868951786348
6592.0,8.421909218313452
6593.0,8.419181181626612
6594.0,8.41668556462218
6595.0,8.414384970609099
6596.0,8.412252280119384
6597.0,8.41033002826286
6598.0,8.408655416968886
6599.0,8.40712105406974
6600.0,8.405754165776175
6601.0,8.404681364886471
6602.0,8.403897288712585
6603.0,8.40333678578532
6604.0,8.403010398054382
6605.0,8.402880547036379
6606.0,8.402969093832029
6607.0,8.40326533045102
6608.0,8.403657033187086
6609.0,8.404165485800153
6610.0,8.404841306981572
6611.0,8.405596819493892
6612.0,8.406490231791627
6613.0,8.407543893669024
6614.0,8.408727139149756
6615.0,8.409904532342098
6616.0,8.411080086882128
6617.0,8.412271384854034
6618.0,8.413435602044904
6619.0,8.414645124874093
6620.0,8.415938745995089
6621.0,8.417258562378233
6622.0,8.418652378344216
6623.0,8.420155191850434
6624.0,8.421647151530154
6625.0,8.423226351609143
6626.0,8.424840130378055
6627.0,8.426424442994547
6628.0,8.42789989798145
6629.0,8.42924344397188
6630.0,8.430406835900639
6631.0,8.431507428864984
6632.0,8.43252114866567
6633.0,8.43341012378742
6634.0,8.434198406745383
6635.0,8.434783947512662
6636.0,8.43522318788977
6637.0,8.435412417085686
6638.0,8.435391460449539
6639.0,8.435195514335073
6640.0,8.434983439262144
6641.0,8.434747498487623
6642.0,8.434415190361408
6643.0,8.433934094188771
6644.0,8.433302323715713
6645.0,8.432599166112869
6646.0,8.431874811607653
6647.0,8.431132193299657
6648.0,8.430335984605486
6649.0,8.429527126173218
6650.0,8.428681461998673
6651.0,8.427795345590656
6652.0,8.426832547641238
6653.0,8.425859612566954
6654.0,8.424948424079338
6655.0,8.42404927007327
6656.0,8.423106486028603
6657.0,8.42214367000998
6658.0,8.421208927279126
6659.0,8.420347763489133
6660.0,8.419502559114042
6661.0,8.418654511038378
6662.0,8.417853050121488
6663.0,8.417074227598215
6664.0,8.416271415415823
6665.0,8.415465060443765
6666.0,8.414546077103026
6667.0,8.413511000871917
6668.0,8.412424334914801
6669.0,8.411275783128042
6670.0,8.410025156863696
6671.0,8.408729016061617
6672.0,8.407406029669485
6673.0,8.406114754649895
6674.0,8.404871496633367
6675.0,8.403587897016724
6676.0,8.402260557247669
6677.0,8.400933863483244
6678.0,8.399569196677882
6679.0,8.398227261835869
6680.0,8.396849226044466
6681.0,8.39548812569483
6682.0,8.394110814203994
6683.0,8.392679749042426
6684.0,8.39127652227408
6685.0,8.389939700159903
6686.0,8.388740430617775
6687.0,8.387712329153283
6688.0,8.386935816930553
6689.0,8.386335280473457
6690.0,8.38585882820284
6691.0,8.385407635953516
6692.0,8.38491836221936
6693.0,8.384340803984502
6694.0,8.383600817010135
6695.0,8.382804525665229
6696.0,8.38191600178601
6697.0,8.380960300912053
6698.0,8.3799952052638
6699.0,8.379100646779257
6700.0,8.378292041492902
6701.0,8.377425577915107
6702.0,8.376440701161474
6703.0,8.375400488363832
6704.0,8.374354804656027
6705.0,8.373228627062014
6706.0,8.371982813202825
6707.0,8.370717568747104
6708.0,8.369308196260727
6709.0,8.36773908104262
6710.0,8.366059422249686
6711.0,8.36424328475017
6712.0,8.362300492148982
6713.0,8.36032213559004
6714.0,8.358313943094608
6715.0,8.356244438666728
6716.0,8.354155679550635
6717.0,8.351908624518554
6718.0,8.349609163068124
6719.0,8.347340516659816
6720.0,8.345185845891729
6721.0,8.343104560126424
6722.0,8.341138491624308
6723.0,8.33929728457001
6724.0,8.33759274318881
6725.0,8.335922620179343
6726.0,8.334285344275251
6727.0,8.332687627031168
6728.0,8.331144780262179
6729.0,8.329664702124635
6730.0,8.328270481762795
6731.0,8.326932664749377
6732.0,8.325627292050493
6733.0,8.324379330254708
6734.0,8.323217946722764
6735.0,8.322168980627316
6736.0,8.321334754183669
6737.0,8.32067598701992
6738.0,8.320066475916864
6739.0,8.319559955736626
6740.0,8.319159842509727
6741.0,8.318818335334978
6742.0,8.318501164838574
6743.0,8.318134878578299
6744.0,8.317801986480934
6745.0,8.317529732018404
6746.0,8.317420252612619
6747.0,8.317389130217876
6748.0,8.317500272598489
6749.0,8.317584180983745
6750.0,8.317635720530571
6751.0,8.317612240115043
6752.0,8.317566649738113
6753.0,8.317470604946259
6754.0,8.317246577480857
6755.0,8.316895863778514
6756.0,8.316340478545078
6757.0,8.315544682205418
6758.0,8.314605732314334
6759.0,8.313465521622836
6760.0,8.312119103496975
6761.0,8.310601654968208
6762.0,8.308971594860001
6763.0,8.307214361318318
6764.0,8.305248957708473
6765.0,8.303158409725935
6766.0,8.300880899823817
6767.0,8.29839303515785
6768.0,8.295649003205556
6769.0,8.292673452754839
6770.0,8.289484150790688
6771.0,8.286141413549206
6772.0,8.28263309284467
6773.0,8.27895367029484
6774.0,8.275177085137475
6775.0,8.271316492265
6776.0,8.267356719231344
6777.0,8.263284796511982
6778.0,8.259163816970295
6779.0,8.25486915014425
6780.0,8.25029614644033
6781.0,8.245563712258585
6782.0,8.240694269632703
6783.0,8.23569873205789
6784.0,8.230549053058375
6785.0,8.22526036103534
6786.0,8.219928715337806
6787.0,8.214663532031933
6788.0,8.209539711537273
6789.0,8.204486622555585
6790.0,8.19953265699154
6791.0,8.194509863481933
6792.0,8.189357172471146
6793.0,8.184009090812186
6794.0,8.178542653667769
6795.0,8.17296920582396
6796.0,8.167419655209729
6797.0,8.161854147433383
6798.0,8.156244925262646
6799.0,8.150634684458737
6800.0,8.145085789109695
6801.0,8.13964837269604
6802.0,8.134421381683632
6803.0,8.129415905442503
6804.0,8.124470342359853
6805.0,8.119615521760577
6806.0,8.114792543521025
6807.0,8.109978251793407
6808.0,8.10522903215495
6809.0,8.100572554250837
6810.0,8.096080881820892
6811.0,8.091784769550836
6812.0,8.08766365720643
6813.0,8.083714154494398
6814.0,8.079887930929969
6815.0,8.076125610726999
6816.0,8.072449713816654
6817.0,8.06884396078469
6818.0,8.065220620816145
6819.0,8.061564560693872
6820.0,8.057750117844163
6821.0,8.053918775628459
6822.0,8.050054253599772
6823.0,8.046143551776787
6824.0,8.042216300153667
6825.0,8.038203521694394
6826.0,8.034102851049894
6827.0,8.030001476314137
6828.0,8.025937760765967
6829.0,8.022086984463003
6830.0,8.018424028259878
6831.0,8.014806363724379
6832.0,8.011196296537088
6833.0,8.007522488243039
6834.0,8.003763738333006
6835.0,7.999902131580252
6836.0,7.9959005805845536
6837.0,7.991819658224844
6838.0,7.987632086579201
6839.0,7.983386221055368
6840.0,7.97917218000633
6841.0,7.975019237878914
6842.0,7.970903559882829
6843.0,7.9668212200907655
6844.0,7.962655290458501
6845.0,7.958325697029771
6846.0,7.953871853728131
6847.0,7.949320181812163
6848.0,7.944762673766855
6849.0,7.9401347850424004
6850.0,7.935480371125935
6851.0,7.9308577509606275
6852.0,7.926401490891858
6853.0,7.922249257089096
6854.0,7.918358695194021
6855.0,7.914723059198868
6856.0,7.911253421121088
6857.0,7.907983718960959
6858.0,7.904863602040286
6859.0,7.901960357073689
6860.0,7.899296111336956
6861.0,7.896793642556057
6862.0,7.894379865482217
6863.0,7.8920804874711505
6864.0,7.889891449404641
6865.0,7.8877283872542865
6866.0,7.885595586496819
6867.0,7.883579700734895
6868.0,7.881708131252761
6869.0,7.879924705029551
6870.0,7.878098795600875
6871.0,7.876218614035128
6872.0,7.874282401731461
6873.0,7.872283797549767
6874.0,7.8702449853028185
6875.0,7.868123832742684
6876.0,7.865978305336518
6877.0,7.863826877989004
6878.0,7.861704980340605
6879.0,7.859712509249822
6880.0,7.857720048035138
6881.0,7.855672056180133
6882.0,7.853672346649415
6883.0,7.851727744260431
6884.0,7.849938994963467
6885.0,7.848346131445301
6886.0,7.846953516935156
6887.0,7.845712952237104
6888.0,7.844504142540719
6889.0,7.843333717157088
6890.0,7.84217697649553
6891.0,7.841053906536654
6892.0,7.839928345253474
6893.0,7.8388209893724525
6894.0,7.837755765215273
6895.0,7.836737050433698
6896.0,7.835818461785632
6897.0,7.834939647001715
6898.0,7.834128233777641
6899.0,7.833316751019511
6900.0,7.832631742952495
6901.0,7.832094746988082
6902.0,7.831691119532467
6903.0,7.831358509738544
6904.0,7.831059855327939
6905.0,7.830724498538495
6906.0,7.8302815690852166
6907.0,7.829714493045616
6908.0,7.829062377562379
6909.0,7.828421533958209
6910.0,7.827814646886635
6911.0,7.82720945372951
6912.0,7.826552382043557
6913.0,7.8258523627963
6914.0,7.825113998032422
6915.0,7.82437330914757
6916.0,7.8234764283772735
6917.0,7.822429905508082
6918.0,7.821255267563384
6919.0,7.819881849762201
6920.0,7.818351316859015
6921.0,7.816771805906853
6922.0,7.815198863033547
6923.0,7.813591670039578
6924.0,7.811953330883703
6925.0,7.810326000873211
6926.0,7.808703355777996
6927.0,7.80713014453798
6928.0,7.805589852496782
6929.0,7.804109988199207
6930.0,7.802682415640539
6931.0,7.801207181423767
6932.0,7.799594359399075
6933.0,7.797862912454562
6934.0,7.796026673989518
6935.0,7.794187035984557
6936.0,7.792417991649153
6937.0,7.790702023435843
6938.0,7.789006618299244
6939.0,7.787349203320522
6940.0,7.785696473793766
6941.0,7.784046093659696
6942.0,7.782346261256708
6943.0,7.780668394494008
6944.0,7.779020645172691
6945.0,7.777361782332517
6946.0,7.775598691911363
6947.0,7.7738107724271455
6948.0,7.771907365904555
6949.0,7.769850061384676
6950.0,7.767711027091701
6951.0,7.765323780212975
6952.0,7.762659327020366
6953.0,7.759658003629166
6954.0,7.756338286647384
6955.0,7.752728049122726
6956.0,7.748901728558746
6957.0,7.7449706348032255
6958.0,7.74093687649813
6959.0,7.736802581751954
6960.0,7.7326041939923025
6961.0,7.728359496939731
6962.0,7.72411375588228
6963.0,7.719916629527332
6964.0,7.715786776092587
6965.0,7.711676656282773
6966.0,7.707618280058048
6967.0,7.7036585239508195
6968.0,7.699874433851814
6969.0,7.696238439912981
6970.0,7.6927342712804
6971.0,7.689396111571993
6972.0,7.686162807993281
6973.0,7.682938154093318
6974.0,7.679861689018306
6975.0,7.6769497303561645
6976.0,7.674177941303087
6977.0,7.6715008801661595
6978.0,7.668992752913805
6979.0,7.666653238641419
6980.0,7.664477988721948
6981.0,7.662459775027958
6982.0,7.6604894072538565
6983.0,7.658583520765479
6984.0,7.656672988828247
6985.0,7.654736723560667
6986.0,7.652729416306865
6987.0,7.650635855176457
6988.0,7.6484697194718745
6989.0,7.646290710977158
6990.0,7.644221990055009
6991.0,7.6422865778546845
6992.0,7.640471257805287
6993.0,7.638781568130801
6994.0,7.63718477091445
6995.0,7.635699564017044
6996.0,7.634403202042932
6997.0,7.633359080913675
6998.0,7.632574483182143
6999.0,7.631904818655854
7000.0,7.631366158062463
7001.0,7.6308670742566935
7002.0,7.630380679169015
7003.0,7.629869711022682
7004.0,7.629314734414613
7005.0,7.628715853287735
7006.0,7.628055500902376
7007.0,7.6274304711295375
7008.0,7.626782916147248
7009.0,7.626095835528028
7010.0,7.62536203264325
7011.0,7.624607879902239
7012.0,7.623847567065279
7013.0,7.623027128680944
7014.0,7.622139329116856
7015.0,7.621113053317172
7016.0,7.61998141552628
7017.0,7.618650920602526
7018.0,7.6172855951581555
7019.0,7.615947595317803
7020.0,7.614595523149119
7021.0,7.613244144329667
7022.0,7.611904685626677
7023.0,7.610484418510888
7024.0,7.6089308217230105
7025.0,7.607241068096055
7026.0,7.605547080365784
7027.0,7.6039157803649084
7028.0,7.602362958915615
7029.0,7.600778903965773
7030.0,7.599120020518685
7031.0,7.597391743376189
7032.0,7.595604261053093
7033.0,7.59375619608048
7034.0,7.591733667970311
7035.0,7.589502252511296
7036.0,7.5870535480181
7037.0,7.5844682077319625
7038.0,7.5817123877636
7039.0,7.57877584594054
7040.0,7.575639468569547
7041.0,7.572320912141903
7042.0,7.568758541496856
7043.0,7.564967793282568
7044.0,7.561076599344075
7045.0,7.557112650462161
7046.0,7.553139013557089
7047.0,7.549147488226764
7048.0,7.545204322982119
7049.0,7.541310997575524
7050.0,7.537450735778126
7051.0,7.53363137531323
7052.0,7.529897329268112
7053.0,7.5262750592812795
7054.0,7.522811897434812
7055.0,7.519421136252543
7056.0,7.516119325467341
7057.0,7.512881554420112
7058.0,7.509619667582749
7059.0,7.506375591408418
7060.0,7.503149840654421
7061.0,7.499956149756968
7062.0,7.4968018271887065
7063.0,7.493717324766784
7064.0,7.4906082323279986
7065.0,7.4874465151492595
7066.0,7.484230909641067
7067.0,7.4809146168062135
7068.0,7.47747778106449
7069.0,7.47402661351227
7070.0,7.470639280141908
7071.0,7.4673140748525775
7072.0,7.463958915645006
7073.0,7.4605637108993665
7074.0,7.4571278743990055
7075.0,7.453755272714514
7076.0,7.450499639532354
7077.0,7.4473389902148694
7078.0,7.444184828193239
7079.0,7.441121262408537
7080.0,7.438114635587823
7081.0,7.4351763722835
7082.0,7.432373819000407
7083.0,7.4296300304497995
7084.0,7.426949964516859
7085.0,7.424247627185526
7086.0,7.421342560423698
7087.0,7.418307948676242
7088.0,7.415122047515187
7089.0,7.41179333259534
7090.0,7.40835760163839
7091.0,7.404805687785658
7092.0,7.4011130555928375
7093.0,7.397311287416947
7094.0,7.393387689434987
7095.0,7.389369570402637
7096.0,7.385315466033117
7097.0,7.381133241678058
7098.0,7.376853273802274
7099.0,7.3725828821049
7100.0,7.368428956251819
7101.0,7.364452168804432
7102.0,7.36069261179611
7103.0,7.357085925938425
7104.0,7.3536237060564265
7105.0,7.350360359897023
7106.0,7.347246348807375
7107.0,7.344181339165298
7108.0,7.341095394348775
7109.0,7.3379988708057144
7110.0,7.33490839556733
7111.0,7.331882628386901
7112.0,7.328935346560119
7113.0,7.3260243311747315
7114.0,7.323160840241434
7115.0,7.320271321877729
7116.0,7.317292037258665
7117.0,7.314291500980058
7118.0,7.311247509382259
7119.0,7.308071321122811
7120.0,7.304816534100666
7121.0,7.301464200350069
7122.0,7.29798854177603
7123.0,7.294378849977071
7124.0,7.290542709029397
7125.0,7.286529817531441
7126.0,7.282466732015887
7127.0,7.278297867893843
7128.0,7.27399092851872
7129.0,7.2695971479755865
7130.0,7.26512095852684
7131.0,7.26062477671688
7132.0,7.256189497115625
7133.0,7.251832959315351
7134.0,7.247547643207294
7135.0,7.243202234351486
7136.0,7.238794503509971
7137.0,7.234352521187073
7138.0,7.229942140304862
7139.0,7.225547003457205
7140.0,7.221117565215053
7141.0,7.216731171636039
7142.0,7.2124079172496485
7143.0,7.20820867368039
7144.0,7.204085887070151
7145.0,7.200015225226224
7146.0,7.195994550441042
7147.0,7.192037955898868
7148.0,7.188174124658244
7149.0,7.184362082966168
7150.0,7.180596670134169
