t,C(t)
4532.0,-0.0005922246641989438
4533.0,-0.0006400261597522673
4534.0,-0.0006705478166935562
4535.0,-0.00074339298467992
4536.0,-0.0008007051508257817
4537.0,-0.0008251560289996823
4538.0,-0.000854130793607114
4539.0,-0.0008365356556004374
4540.0,-0.0007901753044084716
4541.0,-0.0007701372230811915
4542.0,-0.0007694952746389039
4543.0,-0.0007097365346852415
4544.0,-0.0006750447540589477
4545.0,-0.0006294678681236613
4546.0,-0.0006067138138370412
4547.0,-0.0005693147513680267
4548.0,-0.0005308646423933239
4549.0,-0.00047743798021518505
4550.0,-0.0003983055717543388
4551.0,-0.00026240172497876723
4552.0,-5.037539267352488e-05
4553.0,0.00014125467357236577
4554.0,0.0002822550449950624
4555.0,0.0003672749097504897
4556.0,0.000454480898971368
4557.0,0.0005702141982704377
4558.0,0.0006534661535038003
4559.0,0.0007102773471182699
4560.0,0.0007400553340148056
4561.0,0.0006888124396464239
4562.0,0.0005517330805227235
4563.0,0.00044312879097752457
4564.0,0.00036581087600309184
4565.0,0.000465932730452087
4566.0,0.0006007743087432621
4567.0,0.000678852417787697
4568.0,0.0006703800347754665
4569.0,0.000716429022683935
4570.0,0.0006791838793520144
4571.0,0.0006021036155046826
4572.0,0.0005579449595324624
4573.0,0.0005068337782699759
4574.0,0.0004983402396476308
4575.0,0.0005626166014232548
4576.0,0.0006312393230648642
4577.0,0.0006804800789654902
4578.0,0.0007664317260882422
4579.0,0.0008443122497358904
4580.0,0.0008715546005988024
4581.0,0.0008267724167442125
4582.0,0.0007465085297822687
4583.0,0.0006285929271252256
4584.0,0.0004890201592236666
4585.0,0.0003494884717399296
4586.0,0.00014439624046619096
4587.0,-4.954560860554451e-05
4588.0,-0.00023267109029028246
4589.0,-0.00038086149271897247
4590.0,-0.0004932817533447924
4591.0,-0.000641721935438423
4592.0,-0.0008100273577311986
4593.0,-0.0010692332246098645
4594.0,-0.0013169344348437295
4595.0,-0.0014934956565264108
4596.0,-0.0017583156329554817
4597.0,-0.0019756691618954855
4598.0,-0.0021473860498753597
4599.0,-0.002340263140865094
4600.0,-0.002595143496839389
4601.0,-0.002823248039701153
4602.0,-0.0030914509782831367
4603.0,-0.003420862093381862
4604.0,-0.003719234115946715
4605.0,-0.004069192674875883
4606.0,-0.004373275229663389
4607.0,-0.004674144223655397
4608.0,-0.004928916719794066
4609.0,-0.005228200114074299
4610.0,-0.005507581367917839
4611.0,-0.005728835840939814
4612.0,-0.005877469168102154
4613.0,-0.006130736656587377
4614.0,-0.006367388756512584
4615.0,-0.006618500618462357
4616.0,-0.006848187196074082
4617.0,-0.007080859664247127
4618.0,-0.007282942719253873
4619.0,-0.007453377948457914
4620.0,-0.007460575689789041
4621.0,-0.007427631874230986
4622.0,-0.007333304772765197
4623.0,-0.007151263868498538
4624.0,-0.006991381830631387
4625.0,-0.00679042234861919
4626.0,-0.006592169703392332
4627.0,-0.006359979389617268
4628.0,-0.006040236473259516
4629.0,-0.005848488895980722
4630.0,-0.005639690452522186
4631.0,-0.005365714702753644
4632.0,-0.0050706240856763715
4633.0,-0.004761939734915887
4634.0,-0.004481853416769521
4635.0,-0.00421504189222959
4636.0,-0.003992040054737605
4637.0,-0.0037113597351209238
4638.0,-0.00355288973347398
4639.0,-0.00335093899617262
4640.0,-0.003213339290412899
4641.0,-0.0030601893214021363
4642.0,-0.002916080057754647
4643.0,-0.0027052107561393057
4644.0,-0.0026086410809304916
4645.0,-0.002500093357877624
4646.0,-0.0024496780433998
4647.0,-0.0024003892812147413
4648.0,-0.0023492694982135158
4649.0,-0.002278911574065694
4650.0,-0.002155084732947628
4651.0,-0.0020350000934517623
4652.0,-0.0019125528169619138
4653.0,-0.0017589665986214597
4654.0,-0.0015986292845648728
4655.0,-0.0014853316426789757
4656.0,-0.0013314846250869878
4657.0,-0.0011385775084813072
4658.0,-0.0008932289477918638
4659.0,-0.0007379237940270644
4660.0,-0.000668540747076042
4661.0,-0.0006435478972560241
4662.0,-0.000603523594898892
4663.0,-0.000524640440334252
4664.0,-0.00046710452523163285
4665.0,-0.000441971420204183
4666.0,-0.00040968832618060614
4667.0,-0.00040768684086343984
4668.0,-0.0004520375189149617
4669.0,-0.00047133723147764256
4670.0,-0.00048482268255127547
4671.0,-0.0004847715773640425
4672.0,-0.00042097561172613326
4673.0,-0.0003077762854999565
4674.0,-0.0002688460440857877
4675.0,-0.00020989615137437365
4676.0,-0.0001132460669231334
4677.0,-0.0001112363570017727
4678.0,-9.06364020570194e-05
4679.0,-0.00011551432670374486
4680.0,-0.0001802268841900618
4681.0,-0.0002553719462439625
4682.0,-0.0002677264184813942
4683.0,-0.00022818696758934574
4684.0,-0.00012293542267675705
4685.0,-3.255455289665081e-05
4686.0,-4.653644990904725e-05
4687.0,5.6663677524131514e-05
4688.0,9.896552358428387e-05
4689.0,0.0001789780192691412
4690.0,0.00027657572582705844
4691.0,0.00023549074553561315
4692.0,0.00019205295739293228
4693.0,0.0001511131932483512
4694.0,0.00013656916500965038
4695.0,0.00011243586376687698
4696.0,0.00010648295877379996
4697.0,7.234656257320136e-05
4698.0,3.600630811645064e-07
4699.0,-0.0001301927618638055
4700.0,-0.0002616278115570042
4701.0,-0.0004277947877885714
4702.0,-0.0006919999655644783
4703.0,-0.001019276344590738
4704.0,-0.001324841322676709
4705.0,-0.001637256027126807
4706.0,-0.001881391823100569
4707.0,-0.0019768778048453364
4708.0,-0.002031333494425551
4709.0,-0.0021017220930849966
4710.0,-0.0021698376945246947
4711.0,-0.002190220098102295
4712.0,-0.0022111093167148264
4713.0,-0.0022624776017059157
4714.0,-0.0022802110269976522
4715.0,-0.0023347270254008125
4716.0,-0.0023191843683450543
4717.0,-0.0022805506581113585
4718.0,-0.0022709593793813587
4719.0,-0.0021586403628704506
4720.0,-0.0020277316249999637
4721.0,-0.001920762331329841
4722.0,-0.0019444702761437964
4723.0,-0.001892595429742244
4724.0,-0.0019173338048645262
4725.0,-0.002009320131604002
4726.0,-0.0021985028669810214
4727.0,-0.0023487979118916114
4728.0,-0.002428678829446463
4729.0,-0.002475076058439074
4730.0,-0.0025725465973337963
4731.0,-0.002724317875144215
4732.0,-0.002922994563147844
4733.0,-0.003053116147848266
4734.0,-0.003214499793263485
4735.0,-0.003357353121362275
4736.0,-0.0034487850252005246
4737.0,-0.003517661261860287
4738.0,-0.0035837129721821466
4739.0,-0.0036523382265345127
4740.0,-0.0037583770770355978
4741.0,-0.003825351586719441
4742.0,-0.003856101864888849
4743.0,-0.003965985835753488
4744.0,-0.00402592467188762
4745.0,-0.0041208806335538035
4746.0,-0.004229334189210796
4747.0,-0.004332662546665659
4748.0,-0.004475012849054528
4749.0,-0.004539669229510035
4750.0,-0.004586491697371951
4751.0,-0.004577320608454413
4752.0,-0.004542022823449421
4753.0,-0.004499634597792107
4754.0,-0.004400071142127561
4755.0,-0.004295186881174626
4756.0,-0.004293027989920447
4757.0,-0.004296506969933533
4758.0,-0.004287824109240493
4759.0,-0.004381167719143376
4760.0,-0.004489180592254803
4761.0,-0.004555446000755433
4762.0,-0.004602458918979732
4763.0,-0.004654290589058672
4764.0,-0.004752139762612239
4765.0,-0.0048047616366789754
4766.0,-0.0048752714625748825
4767.0,-0.0049900240118824265
4768.0,-0.005109913942484026
4769.0,-0.005257286345114293
4770.0,-0.005426729455824454
4771.0,-0.005459438793978303
4772.0,-0.0055662222248421735
4773.0,-0.00563072997710937
4774.0,-0.005587266674423524
4775.0,-0.005556470868043808
4776.0,-0.005473076568691314
4777.0,-0.005267041150442697
4778.0,-0.005134350742947562
4779.0,-0.005064270102592566
4780.0,-0.00498905013070705
4781.0,-0.005022480485666935
4782.0,-0.004999817931402201
4783.0,-0.00494027252711127
4784.0,-0.004918482529913743
4785.0,-0.0048306029042313485
4786.0,-0.004760078219711608
4787.0,-0.00462879684698023
4788.0,-0.004531184481000191
4789.0,-0.004432258241236377
4790.0,-0.00429489459818513
4791.0,-0.004234633069172029
4792.0,-0.004085868085683796
4793.0,-0.0039424358909990334
4794.0,-0.0038116605950735388
4795.0,-0.003665762079521761
4796.0,-0.003534243892835221
4797.0,-0.003483862548525482
4798.0,-0.003398367063662882
4799.0,-0.003235421660236786
4800.0,-0.0030822150829926346
4801.0,-0.0028824184190356012
4802.0,-0.0026471864695771052
4803.0,-0.002299004748933354
4804.0,-0.0019104845686642783
4805.0,-0.00158196110357551
4806.0,-0.0013712057925206994
4807.0,-0.0010401145291314559
4808.0,-0.0007827862356189135
4809.0,-0.0005262031869953186
4810.0,-0.00027053908146503066
4811.0,-4.0006288629702464e-05
4812.0,8.86911562104328e-05
4813.0,0.00023229197226150308
4814.0,0.00036621904744184677
4815.0,0.0004798140840572195
4816.0,0.0004162091467647196
4817.0,0.00040286277305172873
4818.0,0.00041175545787575996
4819.0,0.00033198305080266914
4820.0,0.00029246633929860003
4821.0,0.0003142198710798947
4822.0,0.00031627203086903
4823.0,0.00033855946528165803
4824.0,0.0003852579186532373
4825.0,0.00031577532120712716
4826.0,0.00016603798227849285
4827.0,4.4140736730334874e-05
4828.0,-7.075843122403489e-05
4829.0,-0.00019821365889107962
4830.0,-0.0003305409038710164
4831.0,-0.00040094528846150353
4832.0,-0.00040824991023219416
4833.0,-0.00045817232007351887
4834.0,-0.00053912977362002
4835.0,-0.0006372379295413969
4836.0,-0.0007157866544294416
4837.0,-0.000844105673780106
4838.0,-0.000820109803079288
4839.0,-0.0007957457441453288
4840.0,-0.0008070879468592071
4841.0,-0.0007866458307858207
4842.0,-0.0007489611481002938
4843.0,-0.0006419653706396783
4844.0,-0.0005241118815965784
4845.0,-0.0003458073755396709
4846.0,-0.00015783035600288074
4847.0,-2.8812461600194633e-05
4848.0,6.760040872237718e-05
4849.0,0.00010876966363371298
4850.0,0.00026143345110601413
4851.0,0.000385722038791719
4852.0,0.0004533129128162728
4853.0,0.0004729346129025475
4854.0,0.0004978760932795112
4855.0,0.0006126149936693465
4856.0,0.0006983211255911811
4857.0,0.000776483182190335
4858.0,0.0007246403083868099
4859.0,0.0006997521907146341
4860.0,0.0006418668457587674
4861.0,0.0006638198698285616
4862.0,0.000721953787483132
4863.0,0.0007366858048569881
4864.0,0.0008306672147640019
4865.0,0.0009311626748316166
4866.0,0.0009968654087860727
4867.0,0.001077930242231016
4868.0,0.0011906729485318917
4869.0,0.0012968404359595773
4870.0,0.0013968288007417979
4871.0,0.0014807321384852695
4872.0,0.001483679117958356
4873.0,0.0014387538050695706
4874.0,0.0014175221786671636
4875.0,0.0013192973179762565
4876.0,0.0012639892212952652
4877.0,0.0011867028689833482
4878.0,0.0011063760143059384
4879.0,0.0009651408722219018
4880.0,0.0008348691962438437
4881.0,0.000745210238987556
4882.0,0.0006240805944912963
4883.0,0.0004575698538677455
4884.0,0.00027985935618212517
4885.0,0.00012290384799746825
4886.0,3.983650730938813e-05
4887.0,-4.8985473816145755e-05
4888.0,-0.0001128959192986705
4889.0,-0.00013988582703330262
4890.0,-0.0001113492728585551
4891.0,-0.00011226092250165281
4892.0,-0.00010586995138540574
4893.0,-0.00011873540610762254
4894.0,-0.00021409778407038924
4895.0,-0.00021562361564418794
4896.0,-0.00018446680727512155
4897.0,-0.0001554714492157392
4898.0,-0.0001544391815573429
4899.0,-0.00012068294565849397
4900.0,-0.00018206115139831857
4901.0,-0.00022437921190633607
4902.0,-0.00018825282066221215
4903.0,-0.00027801801902971855
4904.0,-0.00039011568151615364
4905.0,-0.0005661379848302853
4906.0,-0.0006740165040804391
4907.0,-0.0007605962027668317
4908.0,-0.0008667411022649265
4909.0,-0.000995622451791229
4910.0,-0.001150513580786377
4911.0,-0.001259693043796641
4912.0,-0.0013975881850270605
4913.0,-0.0015563792056037119
4914.0,-0.0017749358103295824
4915.0,-0.0019061343111263305
4916.0,-0.002072633703563727
4917.0,-0.00224650329808339
4918.0,-0.0023512633210469947
4919.0,-0.002495430157743262
4920.0,-0.0025814727346906443
4921.0,-0.002727668428416242
4922.0,-0.002821910460501842
4923.0,-0.002977348059060057
4924.0,-0.0030971943994113297
4925.0,-0.003191743570892192
4926.0,-0.0033427438474945585
4927.0,-0.0035107852294079677
4928.0,-0.003548676693076719
4929.0,-0.0034304649272152102
4930.0,-0.0032436646071192445
4931.0,-0.0031021850735997976
4932.0,-0.0029375194542369813
4933.0,-0.0027483589902856133
4934.0,-0.0025710192858819764
4935.0,-0.002385299633889885
4936.0,-0.0021912260005699314
4937.0,-0.001970615643752246
4938.0,-0.0018354100421483115
4939.0,-0.0017317326497848448
4940.0,-0.001721801171823418
4941.0,-0.0016997733256876534
4942.0,-0.0016448029691506108
4943.0,-0.0016098128757297333
4944.0,-0.0015476518747335364
4945.0,-0.0015167417283696147
4946.0,-0.0014693785673853725
4947.0,-0.001389884468361408
4948.0,-0.0012973786010721136
4949.0,-0.0012252448453257334
4950.0,-0.0013026777133163879
4951.0,-0.0013772647183124059
4952.0,-0.0014563608176792735
4953.0,-0.001484268519012327
4954.0,-0.001396714990918314
4955.0,-0.0013066228435477134
4956.0,-0.0012003203857988587
4957.0,-0.0010212428892111345
4958.0,-0.0008805672756536306
4959.0,-0.0006837560107395356
4960.0,-0.0005399429755187687
4961.0,-0.0004229637559510259
4962.0,-0.0002519581104862523
4963.0,-4.025208312286489e-05
4964.0,0.0001824293257714293
4965.0,0.0004357200373218123
4966.0,0.000681541512476145
4967.0,0.0008741547766098482
4968.0,0.0010992583900025978
4969.0,0.0013020679534825317
4970.0,0.00137850408169539
4971.0,0.0013411245259209851
4972.0,0.001257664158166339
4973.0,0.0011821153604506729
4974.0,0.001030252322800775
4975.0,0.0008565607279167228
4976.0,0.0007425436411055286
4977.0,0.0006817254626103951
4978.0,0.0006176679103930579
4979.0,0.0005720589295201619
4980.0,0.0004587424520749669
4981.0,0.000318663281329522
4982.0,0.00021970115750409136
4983.0,8.279464524086205e-05
4984.0,-8.437523369337379e-05
4985.0,-0.00021728855931527728
4986.0,-0.0003340671491167738
4987.0,-0.00046537116545007786
4988.0,-0.0006199388777842139
4989.0,-0.0009610168613634613
4990.0,-0.0011845841593538901
4991.0,-0.0014210646496221275
4992.0,-0.0016022327075424702
4993.0,-0.00174408025958984
4994.0,-0.0019050675967710118
4995.0,-0.002114592612292989
4996.0,-0.0022510449098750622
4997.0,-0.0022989591588203997
4998.0,-0.0023721478093949333
4999.0,-0.0024159290863946946
5000.0,-0.002469368598685777
5001.0,-0.0025187027315930004
5002.0,-0.0025654404487208786
5003.0,-0.002539080627327754
5004.0,-0.002536720253516965
5005.0,-0.002525173552240852
5006.0,-0.002481358428989211
5007.0,-0.002497672102258619
5008.0,-0.002497095829180869
5009.0,-0.0025094928698313167
5010.0,-0.002486834845800694
5011.0,-0.0024537732331402955
5012.0,-0.0023813244479774574
5013.0,-0.0023028560383020415
5014.0,-0.0021786511238917373
5015.0,-0.00202042763239225
5016.0,-0.0018477536517050876
5017.0,-0.0016984503459187947
5018.0,-0.0015933682214574025
5019.0,-0.0015629953734198326
5020.0,-0.0014710357803629144
5021.0,-0.001460457852510717
5022.0,-0.0014940169312315905
5023.0,-0.001521491588101981
5024.0,-0.0015218104321762572
5025.0,-0.0015105795199698254
5026.0,-0.00150304754995379
5027.0,-0.0014402936125760533
5028.0,-0.001363134430672578
5029.0,-0.001320242269248213
5030.0,-0.001241598823421302
5031.0,-0.001197035033793786
5032.0,-0.001229376596587513
5033.0,-0.001254933835426664
5034.0,-0.0012991383837956958
5035.0,-0.0013503059550937838
5036.0,-0.001373205361153519
5037.0,-0.0013706490064349334
5038.0,-0.0013923632816093565
5039.0,-0.0014907783498542227
5040.0,-0.0016206670600820384
5041.0,-0.0016615779077045337
5042.0,-0.0018358278343498927
5043.0,-0.001995896562250514
5044.0,-0.0021472032887389653
5045.0,-0.0022954050801562314
5046.0,-0.0024591644831417664
5047.0,-0.00261244798220445
5048.0,-0.0027900335737495716
5049.0,-0.0028950222248891027
5050.0,-0.003012753357026673
5051.0,-0.00299848178995383
5052.0,-0.0031008779038360808
5053.0,-0.0031020386017512535
5054.0,-0.0030401637712620787
5055.0,-0.003000746423448088
5056.0,-0.002975555368269586
5057.0,-0.0028942672429699634
5058.0,-0.002814437662113646
5059.0,-0.0027509440719550625
5060.0,-0.002713432692699326
5061.0,-0.0026799290380989864
5062.0,-0.0026448025074184162
5063.0,-0.002597235831164073
5064.0,-0.002466276595281425
5065.0,-0.0024611198192936302
5066.0,-0.002495463042364019
5067.0,-0.0025963837008073053
5068.0,-0.002662377857437072
5069.0,-0.0027562393674074237
5070.0,-0.0029031376824034194
5071.0,-0.0030258798372032767
5072.0,-0.0031337621450252856
5073.0,-0.00331596382655595
5074.0,-0.0034202639730091322
5075.0,-0.003404738379203451
5076.0,-0.003334075686070724
5077.0,-0.0033359994935576987
5078.0,-0.0033702772075727134
5079.0,-0.0033692357015258825
5080.0,-0.0033901421177090054
5081.0,-0.0034882979254744185
5082.0,-0.00347020673131886
5083.0,-0.0034655015519024536
5084.0,-0.0034582519075411376
5085.0,-0.003444556914227993
5086.0,-0.0033868783574173074
5087.0,-0.003276426854414582
5088.0,-0.003262117274578394
5089.0,-0.0032573866350451446
5090.0,-0.0031774653522545237
5091.0,-0.0029985668336874383
5092.0,-0.002714101935869178
5093.0,-0.0024666710175190888
5094.0,-0.0022809155217431852
5095.0,-0.0022119410253710744
5096.0,-0.002212533204107936
5097.0,-0.002242286691705853
5098.0,-0.002392109927638027
5099.0,-0.0024434553716886805
5100.0,-0.0024914480724693247
5101.0,-0.0025961277043949323
5102.0,-0.002730243508956481
5103.0,-0.0027884847021442936
5104.0,-0.0028270986361535132
5105.0,-0.0027935961353961446
5106.0,-0.002766574125011967
5107.0,-0.002765197865954067
5108.0,-0.0028306915078808465
5109.0,-0.0029082103337432393
5110.0,-0.0029233754592522193
5111.0,-0.00300599840484802
5112.0,-0.003166901001634732
5113.0,-0.003364439374874248
5114.0,-0.0036046632687701625
5115.0,-0.003892360890279905
5116.0,-0.0041687699825775585
5117.0,-0.004376811839589418
5118.0,-0.004426177164208706
5119.0,-0.004432376392242715
5120.0,-0.004400008378364453
5121.0,-0.004337484958996649
5122.0,-0.004267005351719044
5123.0,-0.004240302326636676
5124.0,-0.004241213296662502
5125.0,-0.0042118974871511485
5126.0,-0.00418375354787053
5127.0,-0.004218217395984259
5128.0,-0.004172272585338702
5129.0,-0.004084079024799806
5130.0,-0.003906525287036787
5131.0,-0.003637902327544895
5132.0,-0.003372579074300901
5133.0,-0.0031016996000397612
5134.0,-0.002916647776437905
5135.0,-0.002695660423612894
5136.0,-0.002475388058171398
5137.0,-0.0022506673115733015
5138.0,-0.001987136187945171
5139.0,-0.0017524769012669272
5140.0,-0.0015105267181151605
5141.0,-0.0012116056486585075
5142.0,-0.0010078256099748512
5143.0,-0.0008249559651783833
5144.0,-0.0007150158761226432
5145.0,-0.0006388245891495067
5146.0,-0.0004799471164176973
5147.0,-0.00035185348970228866
5148.0,-0.00016986030155788457
5149.0,4.756778850413465e-06
5150.0,0.00014577223341941722
5151.0,0.0003511135193349474
5152.0,0.0005017583018527884
5153.0,0.0006105134801789283
5154.0,0.0007813737460258175
5155.0,0.0010459188622819998
5156.0,0.0012854683283771947
5157.0,0.0015396073383904965
5158.0,0.0017180750055744507
5159.0,0.0017720800698932631
5160.0,0.0018751043531476884
5161.0,0.0019245282936540564
5162.0,0.0019015601330907227
5163.0,0.0019099193152886025
5164.0,0.0018204591673508918
5165.0,0.0018331620706813956
5166.0,0.0018601442688803366
5167.0,0.0018601961968538355
5168.0,0.0018811774222531287
5169.0,0.0018301244083186899
5170.0,0.0017826170144615786
5171.0,0.0016446843581732998
5172.0,0.0014973614194032767
5173.0,0.0013017782251590277
5174.0,0.001159266172562866
5175.0,0.0010535601860810222
5176.0,0.000918149572645263
5177.0,0.0008955314470858614
5178.0,0.0008627445988101545
5179.0,0.0007692799761112814
5180.0,0.0007363155174140756
5181.0,0.0006660803725677448
5182.0,0.0005943348983229609
5183.0,0.000572993543215734
5184.0,0.0005539983363917517
5185.0,0.0006192494944748347
5186.0,0.0007000131677126017
5187.0,0.0007876738257156544
5188.0,0.000940180128838401
5189.0,0.001044358020371733
5190.0,0.0011411287989998569
5191.0,0.0011860295516141377
5192.0,0.0012246678633378656
5193.0,0.0011943036430151902
5194.0,0.0011511062163908426
5195.0,0.0011046225455011317
5196.0,0.0010267973239719928
5197.0,0.0009091575923240914
5198.0,0.0007608039399935832
5199.0,0.0006161568987445087
5200.0,0.0005458475183729617
5201.0,0.0004929733872592766
5202.0,0.0004086353394764724
5203.0,0.0002464008254933688
5204.0,0.00012327094297210478
5205.0,-2.6477072751515482e-05
5206.0,-0.00017759763113081264
5207.0,-0.0002209936453908066
5208.0,-0.00032780775105749907
5209.0,-0.00043958169983852863
5210.0,-0.0006178688136444023
5211.0,-0.0007467399125936077
5212.0,-0.000842226305693746
5213.0,-0.000932505166073861
5214.0,-0.0010730132531391384
5215.0,-0.0012921887074797732
5216.0,-0.0015224816955427527
5217.0,-0.0016337020370462369
5218.0,-0.0015776312364697853
5219.0,-0.001619936130887339
5220.0,-0.0016544380404469184
5221.0,-0.0017501626855106584
5222.0,-0.0018586972201432065
5223.0,-0.001891329207064943
5224.0,-0.001979323885447447
5225.0,-0.0020341535332172905
5226.0,-0.002068448839629379
5227.0,-0.0020374447086938963
5228.0,-0.002067155211383471
5229.0,-0.0021047534449352995
5230.0,-0.0020938758120416876
5231.0,-0.0020980080978779876
5232.0,-0.002042731298917914
5233.0,-0.001955194859229361
5234.0,-0.0018185363877604604
5235.0,-0.001705473561737208
5236.0,-0.0016241652853321202
5237.0,-0.001537823496637999
5238.0,-0.00144094095057325
5239.0,-0.0013249674082783372
5240.0,-0.0011810780648102359
5241.0,-0.0009951257297993496
5242.0,-0.0008535146025176746
5243.0,-0.0007668008359469476
5244.0,-0.0006780853267727252
5245.0,-0.0006352791401652007
5246.0,-0.0006126870597350307
5247.0,-0.0006659542465396326
5248.0,-0.0006947519210746729
5249.0,-0.0007046893458415286
5250.0,-0.0006477030933380626
5251.0,-0.0006635367146574113
5252.0,-0.0006668888367829677
5253.0,-0.0005615798473226963
5254.0,-0.0005434826320163917
5255.0,-0.0005929079750379066
5256.0,-0.0006026071235309834
5257.0,-0.0006514902104593726
5258.0,-0.0006480839484743459
5259.0,-0.0007092083361878776
5260.0,-0.0008006689295203117
5261.0,-0.000925465175989726
5262.0,-0.0010205825102906768
5263.0,-0.0011718799419238712
5264.0,-0.0013704703848462308
5265.0,-0.001542932045501622
5266.0,-0.0015783263487134736
5267.0,-0.0015540567095100042
5268.0,-0.0015466896034586955
5269.0,-0.0016027269591940114
5270.0,-0.0017231989557477637
5271.0,-0.0017947407774925963
5272.0,-0.0018679929596054335
5273.0,-0.0019349047708694881
5274.0,-0.0019688088398363314
5275.0,-0.0021138596058712126
5276.0,-0.002230532106807566
5277.0,-0.002346681035906365
5278.0,-0.002519572112917029
5279.0,-0.0026064467178174783
5280.0,-0.0026671499006545923
5281.0,-0.0027904995150627404
5282.0,-0.003012283547434315
5283.0,-0.0031392108235307505
5284.0,-0.003115401751200625
5285.0,-0.0029721111133022586
5286.0,-0.0029082613217683456
5287.0,-0.002880944431919345
5288.0,-0.002906492974262929
5289.0,-0.002821238838804378
5290.0,-0.0027860302926456214
5291.0,-0.002751666517973475
5292.0,-0.0027837607925350876
5293.0,-0.002802374531480438
5294.0,-0.0029181901759211294
5295.0,-0.003066806054165534
5296.0,-0.0031820296063967317
5297.0,-0.0032043704054789423
5298.0,-0.0031586523099395958
5299.0,-0.0031415606912428367
5300.0,-0.0030986359434198073
5301.0,-0.0030405895191576177
5302.0,-0.002933468101075373
5303.0,-0.002837992277426108
5304.0,-0.0027011759843329234
5305.0,-0.002644982283572886
5306.0,-0.0025284865863672928
5307.0,-0.0023469773927498393
5308.0,-0.0021193644522440225
5309.0,-0.0019702355182262556
5310.0,-0.0018630317512491462
5311.0,-0.001688097666926943
5312.0,-0.001471791805535772
5313.0,-0.0012567270297572262
5314.0,-0.0009792517108867728
5315.0,-0.000719076031852415
5316.0,-0.00045869220182810394
5317.0,-0.00022394558804803247
5318.0,1.3672210824892256e-05
5319.0,0.0002507532466114181
5320.0,0.0004749214497272343
5321.0,0.0005889325002988843
5322.0,0.0006848710048963558
5323.0,0.0007421624988771886
5324.0,0.00081913930915455
5325.0,0.0009203285115024221
5326.0,0.000990260822817897
5327.0,0.0010462461265587427
5328.0,0.0009636413061609603
5329.0,0.0007716605199427684
5330.0,0.0006312474505927776
5331.0,0.0005301360223562375
5332.0,0.0003831464120795881
5333.0,0.0002630046366235349
5334.0,0.00019690384475006667
5335.0,0.0001513303533353369
5336.0,0.0001247356889099124
5337.0,0.00012049295666083327
5338.0,0.000131687038522682
5339.0,0.00014270684913152476
5340.0,0.00013842545531740557
5341.0,0.0001177934374486704
5342.0,7.168095350400324e-05
5343.0,7.84873274953524e-05
5344.0,5.35142569678118e-05
5345.0,1.8941229205364096e-06
5346.0,-4.302153558864804e-05
5347.0,-3.197286155800244e-05
5348.0,-3.8300034417392204e-05
5349.0,-5.564874985083071e-05
5350.0,-0.00012978873175578814
5351.0,-0.00012039686674652113
5352.0,-0.00012006773249693907
5353.0,-0.00012688504294039283
5354.0,-0.000159103440375207
5355.0,-0.00020893871399489872
5356.0,-0.00033870927088928374
5357.0,-0.00045128111633379784
5358.0,-0.0005329159161639213
5359.0,-0.000537043565529405
5360.0,-0.0006146600744815001
5361.0,-0.0007215613546700864
5362.0,-0.0008562619947729491
5363.0,-0.0010432396697983833
5364.0,-0.001207610084661855
5365.0,-0.0013622233879131375
5366.0,-0.0014704512990008226
5367.0,-0.0016691667928755722
5368.0,-0.0018851508817707375
5369.0,-0.001998195362635807
5370.0,-0.0020479669726390435
5371.0,-0.0019452580194341017
5372.0,-0.0019621618661444778
5373.0,-0.001968747837552721
5374.0,-0.0020463013712943177
5375.0,-0.002142120249134528
5376.0,-0.0021802132254097693
5377.0,-0.002288850754768603
5378.0,-0.0023498168302977323
5379.0,-0.002343194955585043
5380.0,-0.002365225591637678
5381.0,-0.0023665913692319045
5382.0,-0.0022648027776675543
5383.0,-0.002072595479508022
5384.0,-0.0019574188502316046
5385.0,-0.0018099846651940645
5386.0,-0.0016172560592742698
5387.0,-0.001464244079603851
5388.0,-0.0013052448119797305
5389.0,-0.0012129007962227913
5390.0,-0.0010786911960011145
5391.0,-0.0009744070124972534
5392.0,-0.0008162801502204284
5393.0,-0.0005573851529161513
5394.0,-0.00034774673212179604
5395.0,-0.00018951800500551817
5396.0,-6.033385969202946e-05
5397.0,3.878769452021566e-05
5398.0,4.83118973854452e-05
5399.0,-6.111620434271647e-05
5400.0,-0.00012970286668034998
5401.0,-0.00018229042443148864
5402.0,-0.00022893772335543628
5403.0,-0.0002876785767733565
5404.0,-0.00028612794178911887
5405.0,-0.00019947321581873417
5406.0,-0.00014231622097791164
5407.0,-9.643721456904778e-05
5408.0,-0.00012876021679149324
5409.0,-0.0002497753685262411
5410.0,-0.0004246019047073042
5411.0,-0.0006033635559799915
5412.0,-0.0007297394153114788
5413.0,-0.000964696064388836
5414.0,-0.001154289520132417
5415.0,-0.0012809207963524554
5416.0,-0.0013236807670742596
5417.0,-0.001350665718428861
5418.0,-0.0013821937058782433
5419.0,-0.00144466640737568
5420.0,-0.0013969404602245325
5421.0,-0.0013849689520888191
5422.0,-0.0014239251830769192
5423.0,-0.0013496942147980257
5424.0,-0.0013859540604331366
5425.0,-0.0014800132371768427
5426.0,-0.0015855914487664005
5427.0,-0.0016240811199361794
5428.0,-0.0015992773568536925
5429.0,-0.0015967155881944563
5430.0,-0.0015043441302786508
5431.0,-0.0014301643777841879
5432.0,-0.001285581273380816
5433.0,-0.0011473563380862493
